Votation populaire du 4 mars 2018;;;;;;;;;;;;
Initiative populaire ÆOui Ö la suppression des redevances radio et tÇlÇvision (suppression des redevances Billag)Ø;;;;;;;;;;;;
No votation:  6170;;;;;;;;;;;;
 ;;;;;;;;;;;;
No canton;Canton;No commune;Commune;Electeurs inscrits;Bulletins rentrÇs;Participation;Bulletins blancs;Bulletins nuls;Bulletins valables;Oui;Non;Oui en %
 ;;;;;;;;;;;;
 ;Suisse; ;;5 391 090;2 956 354;54.8;14 515;9 700;2 932 139;833 837;2 098 302;28.4
 ;;;;;;;;;;;;
1;ZÅrich;159;Uetikon am See;4 060;2 577;63.5;14;0;2 563;725;1 838;28.3
1;ZÅrich;160;Zumikon;3 212;2 199;68.5;10;0;2 189;642;1 547;29.3
1;ZÅrich;161;Zollikon;7 975;5 068;63.5;26;3;5 039;1 382;3 657;27.4
1;ZÅrich;172;Fehraltorf;4 168;2 498;59.9;4;0;2 494;750;1 744;30.1
1;ZÅrich;173;Hittnau;2 647;1 645;62.1;8;0;1 637;522;1 115;31.9
1;ZÅrich;176;Lindau;3 553;2 114;59.5;7;2;2 105;674;1 431;32.0
1;ZÅrich;177;PfÑffikon;7 831;4 543;58.0;14;3;4 526;1 252;3 274;27.7
1;ZÅrich;178;Russikon;3 019;1 892;62.7;10;0;1 882;570;1 312;30.3
1;ZÅrich;180;Weisslingen;2 368;1 427;60.3;7;1;1 419;456;963;32.1
1;ZÅrich;181;Wila;1 412;839;59.4;1;2;836;321;515;38.4
1;ZÅrich;182;Wildberg;715;454;63.5;4;0;450;153;297;34.0
1;ZÅrich;191;DÅbendorf;15 283;7 842;51.3;20;1;7 821;2 666;5 155;34.1
1;ZÅrich;192;Egg;5 547;3 443;62.1;17;2;3 424;1 064;2 360;31.1
1;ZÅrich;193;FÑllanden;5 276;2 958;56.1;9;0;2 949;901;2 048;30.6
1;ZÅrich;194;Greifensee;3 449;2 104;61.0;10;0;2 094;525;1 569;25.1
1;ZÅrich;195;Maur;6 623;4 284;64.7;19;1;4 264;1 263;3 001;29.6
1;ZÅrich;196;Mînchaltorf;2 515;1 495;59.4;10;0;1 485;430;1 055;29.0
1;ZÅrich;197;Schwerzenbach;3 112;1 739;55.9;6;0;1 733;534;1 199;30.8
1;ZÅrich;198;Uster;21 575;12 798;59.3;54;0;12 744;3 341;9 403;26.2
1;ZÅrich;199;Volketswil;11 262;5 897;52.4;15;0;5 882;2 139;3 743;36.4
1;ZÅrich;200;Wangen-BrÅttisellen;4 664;2 457;52.7;5;2;2 450;872;1 578;35.6
1;ZÅrich;211;Altikon;508;327;64.4;3;0;324;95;229;29.3
1;ZÅrich;213;BrÅtten;1 550;1 018;65.7;6;0;1 012;279;733;27.6
1;ZÅrich;214;DÑgerlen;727;478;65.7;1;0;477;140;337;29.4
1;ZÅrich;215;DÑttlikon;537;387;72.1;2;0;385;101;284;26.2
1;ZÅrich;216;Dinhard;1 128;690;61.2;4;0;686;234;452;34.1
1;ZÅrich;218;Ellikon an der Thur;620;369;59.5;3;0;366;123;243;33.6
1;ZÅrich;219;Elsau;2 409;1 473;61.1;5;0;1 468;456;1 012;31.1
1;ZÅrich;220;Hagenbuch;795;404;50.8;2;0;402;182;220;45.3
1;ZÅrich;221;Hettlingen;2 284;1 555;68.1;7;0;1 548;401;1 147;25.9
1;ZÅrich;223;Neftenbach;3 834;2 374;61.9;3;0;2 371;654;1 717;27.6
1;ZÅrich;224;Pfungen;2 242;1 172;52.3;1;0;1 171;399;772;34.1
1;ZÅrich;225;Rickenbach (ZH);1 857;1 081;58.2;5;2;1 074;320;754;29.8
1;ZÅrich;226;Schlatt (ZH);517;315;60.9;2;0;313;79;234;25.2
1;ZÅrich;227;Seuzach;5 321;3 151;59.2;11;0;3 140;897;2 243;28.6
1;ZÅrich;228;Turbenthal;3 045;1 646;54.1;13;0;1 633;573;1 060;35.1
1;ZÅrich;230;Winterthur;69 104;39 665;57.4;184;8;39 473;9 548;29 925;24.2
1;ZÅrich;231;Zell (ZH);3 727;2 038;54.7;12;0;2 026;750;1 276;37.0
1;ZÅrich;241;Aesch (ZH);898;577;64.3;0;0;577;157;420;27.2
1;ZÅrich;242;Birmensdorf (ZH);3 936;2 369;60.2;11;2;2 356;671;1 685;28.5
1;ZÅrich;243;Dietikon;12 263;5 823;47.5;24;1;5 798;2 152;3 646;37.1
1;ZÅrich;244;Geroldswil;2 939;1 500;51.0;6;1;1 493;522;971;35.0
1;ZÅrich;245;Oberengstringen;3 737;2 008;53.7;10;2;1 996;701;1 295;35.1
1;ZÅrich;246;Oetwil an der Limmat;1 745;991;56.8;3;0;988;402;586;40.7
1;ZÅrich;247;Schlieren;8 310;3 702;44.5;13;0;3 689;1 352;2 337;36.6
1;ZÅrich;248;Uitikon;2 890;1 963;67.9;13;0;1 950;604;1 346;31.0
1;ZÅrich;249;Unterengstringen;2 401;1 328;55.3;6;0;1 322;428;894;32.4
1;ZÅrich;250;Urdorf;6 060;3 397;56.1;10;1;3 386;991;2 395;29.3
1;ZÅrich;251;Weiningen (ZH);2 792;1 532;54.9;7;0;1 525;572;953;37.5
1;ZÅrich;261;ZÅrich;228 947;130 676;57.1;633;26;130 017;29 230;100 787;22.5
1;ZÅrich;294;Elgg;3 311;1 943;58.7;7;0;1 936;573;1 363;29.6
1;ZÅrich;295;Horgen;13 067;7 327;56.1;31;0;7 296;2 120;5 176;29.1
1;ZÅrich;296;Illnau-Effretikon;10 244;5 817;56.8;19;2;5 796;1 847;3 949;31.9
1;ZÅrich;297;Bauma;3 384;1 905;56.3;6;0;1 899;735;1 164;38.7
1;ZÅrich;298;Wiesendangen;4 657;2 954;63.4;17;1;2 936;797;2 139;27.1
2;Bern / Berne;301;Aarberg;3 381;1 771;52.4;5;0;1 766;474;1 292;26.8
