@relation train_set_norm
@attribute Participation numeric
@attribute Residents numeric
@attribute Population.density.per.km.sq numeric
@attribute Foreign.nationals.rate numeric
@attribute Pop.0.19.years numeric
@attribute Pop.20.64.years numeric
@attribute Pop.65.years.or.over numeric
@attribute Crude.marriage.rate numeric
@attribute Crude.divorce.rate numeric
@attribute Crude.birth.rate numeric
@attribute Crude.mortality.rate numeric
@attribute Private.households numeric
@attribute Size.of.households.in.persons numeric
@attribute Total.surface.area.in.km.sq numeric
@attribute Settlement.and.urban.area.in.perc numeric
@attribute Agricultural.area.in.perc numeric
@attribute Wooded.area.in.perc numeric
@attribute Unproductive.area.in.perc numeric
@attribute Primary.sector.emp numeric
@attribute Secondary.sector.emp numeric
@attribute Tertiary.sector.emp numeric
@attribute Primary.sector.establ numeric
@attribute Secondary.sector.establ numeric
@attribute Tertiary.sector.establ numeric
@attribute Dwelling.vacancy.rate numeric
@attribute Social.assistance.rate numeric
@attribute FDP.PLR numeric
@attribute CVP numeric
@attribute SP numeric
@attribute SVP numeric
@attribute EVP.CSP numeric
@attribute GLP numeric
@attribute BDP numeric
@attribute PdA.Sol. numeric
@attribute GPS numeric
@attribute Small.right.wing.parties numeric
@attribute Other.parties numeric
@attribute under.the.Swiss.Criminal.Code numeric
@attribute under.the.Narcotics.Act..NarcA. numeric
@attribute under.the.Foreign.Nationals.Act..FNA. numeric
@attribute Language numeric
@attribute Yes.in.perc numeric
@data
0.617408906882591,0.511820592761483,0.662089010218757,0.178217821782178,0.56547619047619,0.694013303769401,0.211640211640212,0.205128205128205,0.114285714285714,0.16403785488959,0.07,0.468877504339792,0.571428571428572,0.386032427907696,0.211167512690355,0.602620087336245,0.22690992018244,0.0421052631578947,0.0241516725033209,0.0542088148156891,0.0524875392657999,0.0538720538720539,0.431642114266529,0.456078180766176,0.1953125,0.129310344827586,0.263736263736264,0.0473988439306358,0.347014925373134,0.393461104847802,0.107692307692308,0.405940594059406,0.0709117221418235,0.00623052959501558,0.119700748129676,0.0645161290322581,0.0418300653594771,0.00174143447540328,0.000636042907883359,0,0,0.369436201780415
0.698380566801619,0.421026364109136,0.534565056065784,0.127062706270627,0.729166666666667,0.627494456762749,0.169312169312169,0.312820512820513,0,0.321766561514196,0.07625,0.364815061528237,0.666666666666667,0.424126707105825,0.104568527918782,0.707423580786026,0.258836944127708,0.0221052631578947,0.0662200662200662,0.0541838831312516,0.0343062139421587,0.0572390572390572,0.380184995820911,0.355871598560391,0.0598958333333333,0.0517241379310345,0.145996860282575,0.0196531791907514,0.39365671641791,0.343855693348365,0.37948717948718,0.445544554455446,0.0520984081041968,0.00623052959501558,0.269326683291771,0.0909090909090909,0.0418300653594771,0.00444161665998754,0,0,0,0.317507418397626
0.572874493927125,0.53681026017466,0.596485273803995,0.308580858085809,0.550595238095238,0.716186252771618,0.204585537918871,0.230769230769231,0.0857142857142857,0.340694006309148,0.0375,0.496700722492492,0.571428571428572,0.506156844945252,0.111675126903553,0.415938864628821,0.567844925883694,0.0115789473684211,0.0195982361587457,0.0439696830794,0.0528297404101836,0.0505050505050505,0.422886306950403,0.474088784713424,0.0737847222222222,0.0517241379310345,0.295133437990581,0.0404624277456647,0.328358208955224,0.456595264937993,0.0871794871794872,0.326732673267327,0.0593342981186686,0.00623052959501558,0.0997506234413965,0.0175953079178886,0.0326797385620915,0.00185452979942377,0.000327699389199636,0.000696625475750193,0,0.433234421364985
0.641700404858299,0.571500038404921,0.757857839350246,0.234323432343234,0.586309523809524,0.598669623059867,0.27689594356261,0.220512820512821,0.148571428571429,0.302839116719243,0.09875,0.531211526892956,0.571428571428572,0.348376524621885,0.413197969543147,0.37117903930131,0.23945267958951,0.0442105263157895,0.00717839954319276,0.0374759805133194,0.0446149071147144,0.0303030303030303,0.471285232370143,0.515758191166299,0.0121527777777778,0.0775862068965517,0.389324960753532,0.0520231213872832,0.26865671641791,0.361894024802706,0.112820512820513,0.455445544554455,0.0593342981186686,0.00311526479750779,0.114713216957606,0.0381231671554252,0.0339869281045752,0.00165701483704612,0.000324623949544899,0.000690087686290608,0,0.379821958456973
0.607287449392713,0.372872840837539,0.480512870247042,0.13036303630363,0.556547619047619,0.71840354767184,0.199294532627866,0.261538461538461,0.194285714285714,0.107255520504732,0.16875,0.318204599827281,0.619047619047619,0.424126707105825,0.110659898477157,0.695414847161572,0.258836944127708,0.0273684210526316,0.144230769230769,0.0214897853185596,0.044525540822,0.0774410774410774,0.263899575009579,0.315281534959627,0.199652777777778,0.0862068965517241,0.116169544740973,0.0104046242774566,0.154850746268657,0.640360766629087,0.241025641025641,0.193069306930693,0.0955137481910275,0,0.0947630922693267,0.175953079178886,0.0196078431372549,0.00907883334853598,0,0,0,0.547477744807122
0.516194331983806,0.40340480304117,0.530313844883998,0.188118811881188,0.529761904761905,0.787139689578714,0.160493827160494,0.246153846153846,0.0685714285714286,0.227129337539432,0.06,0.355068953038042,0.523809523809524,0.404011018079387,0.0812182741116751,0.629912663755459,0.38654503990878,0.00421052631578947,0.168067226890756,0.0425741725261533,0.0411522295454807,0.0673400673400673,0.315356693455197,0.349028870533797,0.157118055555556,0.267241379310345,0.171114599686028,0.0184971098265896,0.222014925373134,0.49379932356257,0.0717948717948718,0.188118811881188,0.138929088277858,0.00311526479750779,0.234413965087282,0.175953079178886,0.0183006535947712,0.00400142726067897,0,0,0,0.520771513353116
0.724696356275304,0.368133666984533,0.469572990297175,0.145214521452145,0.413690476190476,0.707317073170732,0.292768959435626,0.266666666666667,0,0.381703470031546,0.04375,0.320276092761352,0.523809523809524,0.434146598620473,0.049746192893401,0.526200873362445,0.516533637400228,0.0168421052631579,0.138169257340242,0.0290135961665823,0.0396816006851607,0.0740740740740741,0.304314177977694,0.304558771170838,0.0321180555555556,0.103448275862069,0.166405023547881,0.0335260115606936,0.14365671641791,0.564825253664036,0.164102564102564,0.391089108910891,0.118668596237337,0,0.104738154613466,0.0586510263929619,0.0418300653594771,0.00572013541545065,0,0,0,0.529673590504451
0.491902834008097,0.413772864764951,0.479351480464863,0.13036303630363,0.675595238095238,0.707317073170732,0.137566137566138,0.112820512820513,0.0628571428571429,0.170347003154574,0.0675,0.353893749195769,0.666666666666667,0.482505522920013,0.0680203045685279,0.600436681222707,0.434435575826682,0,0.111194091776616,0.0228199949712469,0.0191095911609809,0.0774410774410774,0.204251945814525,0.339060027085172,0.0225694444444444,0.0431034482758621,0.202511773940345,0.023121387283237,0.139925373134328,0.579481397970688,0.0769230769230769,0.47029702970297,0.107091172214182,0,0.057356608478803,0.134897360703812,0.0104575163398693,0.00123672830677592,0.000534190657501941,0.00443910869842595,0,0.408011869436202
0.51417004048583,0.488725211000712,0.702635862270305,0.247524752475248,0.657738095238095,0.620842572062084,0.216931216931217,0.179487179487179,0.0571428571428571,0.315457413249211,0.05,0.436812729281611,0.666666666666667,0.301484576423438,0.319796954314721,0.527292576419214,0.148232611174458,0.0747368421052632,0.0130248237817959,0.0532943414312674,0.0312124001304532,0.0235690235690236,0.422886306950403,0.401977758895587,0.254340277777778,0.0862068965517241,0.189952904238619,0.0601156069364162,0.369402985074627,0.361894024802706,0.235897435897436,0.435643564356436,0.0839363241678727,0.00623052959501558,0.172069825436409,0.0762463343108504,0.0261437908496732,0.00362652509545872,0.000224191750952689,0,0,0.449554896142433
0.546558704453441,0.37875163125369,0.505145525445457,0.132013201320132,0.607142857142857,0.709534368070953,0.174603174603175,0.164102564102564,0.182857142857143,0.249211356466877,0.02,0.317785231501253,0.666666666666667,0.399110084822486,0.125888324873096,0.506550218340611,0.467502850627138,0.00210526315789474,0.0833531793284115,0.0221519355664704,0.0456849367166596,0.037037037037037,0.263899575009579,0.31184055567938,0,0.0258620689655172,0.164835164835165,0.023121387283237,0.19589552238806,0.55467869222097,0.112820512820513,0.158415841584158,0.0795947901591896,0.00311526479750779,0.0648379052369077,0.334310850439883,0.0379084967320261,0.00900488809954338,0.0145645511618912,0,0,0.522255192878338
0.504048582995951,0.542548811176949,0.770572204281518,0.389438943894389,0.532738095238095,0.71840354767184,0.213403880070547,0.456410256410256,0.177142857142857,0.324921135646688,0.0825,0.507884861557463,0.476190476190476,0.290924633153478,0.433502538071066,0.122270742358079,0.501710376282782,0.0210526315789474,0.0039583058450983,0.0437554005081314,0.0697516685641552,0.00336700336700337,0.468151520824104,0.47153142627628,0.141493055555556,0.25,0.166405023547881,0.0427745664739884,0.434701492537313,0.412626832018038,0.123076923076923,0.301980198019802,0.0738060781476122,0,0.14214463840399,0.0703812316715542,0.0535947712418301,0.00179045119122291,0.000141565105633019,0.000383014564390097,0,0.485163204747774
0.48582995951417,0.451153949588772,0.520474369861076,0.227722772277228,0.583333333333333,0.709534368070953,0.19047619047619,0.0769230769230769,0.297142857142857,0.350157728706625,0.0825,0.403516259321995,0.571428571428572,0.483857371725346,0.084263959390863,0.555676855895197,0.384264538198404,0.0736842105263158,0.106100795755968,0.0579727933185863,0.104643520437154,0.0942760942760943,0.40332321845839,0.423629948008718,0.0729166666666667,0.0603448275862069,0.172684458398744,0.0138728323699422,0.207089552238806,0.574971815107103,0.312820512820513,0.188118811881188,0.0781476121562952,0,0.0798004987531172,0.164222873900293,0.0209150326797386,0.00471962016705427,0.000231198771195231,0,0,0.43026706231454
0.587044534412955,0.455535570985211,0.678350401196982,0.260726072607261,0.56547619047619,0.694013303769401,0.213403880070547,0.292307692307692,0.24,0.22397476340694,0.0975,0.410554040749314,0.523809523809524,0.285323384262653,0.231472081218274,0.186681222707424,0.646522234891676,0.0347368421052632,0.00647319020390549,0.0632651931371205,0.0784962668324893,0.0101010101010101,0.397922025910982,0.42783581829435,0.09375,0.0775862068965517,0.26530612244898,0.0485549132947977,0.41044776119403,0.315670800450958,0.0974358974358974,0.445544554455446,0.0738060781476122,0,0.162094763092269,0.0498533724340176,0.0601307189542484,0.00370714947216949,0.000441969039465778,0.00140931095326426,0,0.363501483679525
0.668016194331984,0.49548627588185,0.61264441649984,0.20957095709571,0.62797619047619,0.605321507760532,0.246913580246914,0.266666666666667,0.188571428571429,0.372239747634069,0.09375,0.449777923805163,0.571428571428572,0.426190077475117,0.159390862944162,0.502183406113537,0.375142531356899,0.0547368421052632,0.029297223909393,0.165587272873312,0.106767770772424,0.0471380471380471,0.454780336904007,0.463416469607289,0.0529513888888889,0.103448275862069,0.2574568288854,0.0265895953757225,0.220149253731343,0.384441939120631,0.38974358974359,0.514851485148515,0.0781476121562952,0,0.167082294264339,0.0821114369501466,0.0313725490196078,0.00408240969635694,0.00129637604396684,0.000444491057738889,0,0.403560830860534
0.621457489878542,0.500831071192589,0.703631003658193,0.158415841584158,0.68452380952381,0.60310421286031,0.215167548500882,0.179487179487179,0.0514285714285714,0.110410094637224,0.06625,0.452524572304758,0.619047619047619,0.320440397648658,0.231472081218274,0.61353711790393,0.22690992018244,0.0105263157894737,0.0128486897717667,0.108300421383128,0.0285093215640208,0.0336700336700337,0.397922025910982,0.414612032183256,0.0729166666666667,0.120689655172414,0.211930926216641,0.0254335260115607,0.287313432835821,0.426155580608794,0.358974358974359,0.420792079207921,0.0694645441389291,0,0.122194513715711,0.126099706744868,0.0196078431372549,0.00349020130649247,0.00130600810418716,0.000757178305565402,0,0.400593471810089
0.799595141700405,0.353520003402152,0.521264456083018,0.0924092409240924,0.693452380952381,0.536585365853658,0.262786596119929,0.21025641025641,0,0.451104100946372,0.1275,0.284288529103408,0.761904761904762,0.344717333268187,0.0954314720812183,0.682314410480349,0.315849486887115,0.00315789473684211,0.0556070435588508,0.0112442250203823,0.0923033987143652,0.0235690235690236,0.246953256944017,0.296669494995431,0.136284722222222,0.0344827586206897,0.235478806907378,0.0208092485549133,0.175373134328358,0.56369785794814,0.148717948717949,0.371287128712871,0.0622286541244573,0,0.0698254364089776,0.140762463343108,0.0196078431372549,0.00618157204206775,0,0,0,0.541543026706231
0.566801619433198,0.491298530832106,0.563031561935881,0.204620462046205,0.601190476190476,0.696230598669623,0.19047619047619,0.0974358974358974,0.108571428571429,0.230283911671924,0.0725,0.447193847662324,0.571428571428572,0.48519603155159,0.132994923857868,0.546943231441048,0.37400228050171,0.04,0.0492427068566739,0.114056358160192,0.0767843555548029,0.0942760942760943,0.461641946826279,0.453760926120681,0.125868055555556,0.129310344827586,0.197802197802198,0.0184971098265896,0.264925373134328,0.480270574971815,0.164102564102564,0.430693069306931,0.0969609261939219,0,0.134663341645885,0.0909090909090909,0.0248366013071895,0.00447879177053793,0.000436641159954413,0.000696160946153124,0,0.446587537091988
0.576923076923077,0.468620064029248,0.590502487212505,0.194719471947195,0.568452380952381,0.596452328159645,0.289241622574956,0.312820512820513,0.211428571428571,0.271293375394322,0.04625,0.425260947611302,0.523809523809524,0.417743623941016,0.125888324873096,0.430131004366812,0.508551881413911,0.0368421052631579,0.0575037707390649,0.0609980834439039,0.0359397441966829,0.063973063973064,0.373675421823086,0.372015588147006,0.138888888888889,0.0775862068965517,0.262166405023548,0.0450867052023121,0.208955223880597,0.447576099210823,0.0923076923076923,0.351485148514851,0.121562952243126,0.00311526479750779,0.109725685785536,0.117302052785924,0.0352941176470588,0.00425390585176878,0.00151714074603033,0.000351834282099937,0,0.448071216617211
0.589068825910931,0.487852035422421,0.525885449655613,0.178217821782178,0.568452380952381,0.70509977827051,0.202821869488536,0.205128205128205,0.228571428571429,0.287066246056782,0.11375,0.443314977100109,0.571428571428572,0.529254393374691,0.118781725888325,0.51528384279476,0.446978335233751,0.0189473684210526,0.0819482025512176,0.0841037896248158,0.108024439937148,0.121212121212121,0.496470416632244,0.453760926120681,0.0486111111111111,0.0862068965517241,0.122448979591837,0.0242774566473988,0.208955223880597,0.538895152198422,0.138461538461538,0.351485148514851,0.102749638205499,0,0.199501246882793,0.129032258064516,0.0248366013071895,0.00380868815481219,0.0013573176962201,0,0,0.559347181008902
0.593117408906883,0.43492878329413,0.510504615949658,0.127062706270627,0.592261904761905,0.651884700665188,0.232804232804233,0.220512820512821,0.148571428571429,0.438485804416404,0.10875,0.389067262341253,0.523809523809524,0.472650202991921,0.0852791878172589,0.586244541484716,0.426453819840365,0.00315789473684211,0.116085129094669,0.0329167454629636,0.0654327961877328,0.114478114478114,0.392280702980887,0.385802330032366,0.0633680555555556,0.0862068965517241,0.430141287284144,0.0173410404624277,0.173507462686567,0.410372040586246,0.194871794871795,0.282178217821782,0.0578871201157742,0,0.149625935162095,0.0791788856304985,0.0405228758169935,0.00160195466276656,0,0,0,0.464391691394659
0.595141700404858,0.453125818277679,0.495565519296448,0.138613861386139,0.660714285714286,0.616407982261641,0.220458553791887,0.225641025641026,0.165714285714286,0.230283911671924,0.11875,0.403879860457552,0.571428571428572,0.518191063038098,0.0934010152284264,0.614628820960699,0.334093500570125,0.0536842105263158,0.0973289830227285,0.0366777836035091,0.0626421632598194,0.0976430976430976,0.380184995820911,0.390495019116716,0.522569444444444,0.112068965517241,0.19309262166405,0.0312138728323699,0.236940298507463,0.497181510710259,0.241025641025641,0.386138613861386,0.0868306801736614,0,0.129675810473815,0.0205278592375367,0.0483660130718954,0.00337307050648698,0.000711998187640977,0.00357752989649281,0,0.452522255192878
0.623481781376518,0.447677418562875,0.530313844883998,0.338283828382838,0.523809523809524,0.700665188470066,0.231040564373898,0.153846153846154,0.217142857142857,0.167192429022082,0.085,0.407971148187652,0.476190476190476,0.465150437823659,0.116751269035533,0.287117903930131,0.624857468643101,0.0768421052631579,0.025738520035098,0.0260227565110495,0.0916129795187166,0.0101010101010101,0.35955990222447,0.372015588147006,0.078125,0.0948275862068966,0.116169544740973,0.0867052023121387,0.386194029850746,0.343855693348365,0.133333333333333,0.331683168316832,0.125904486251809,0.0218068535825545,0.236907730673317,0.0498533724340176,0.0549019607843137,0.00402007235537163,0.00130089181480563,0.00167382149719939,0,0.372403560830861
0.587044534412955,0.412509389643144,0.526636450006253,0.166666666666667,0.648809523809524,0.669623059866962,0.18342151675485,0.112820512820513,0,0.208201892744479,0.055,0.360474290058511,0.619047619047619,0.419904480313587,0.0903553299492386,0.715065502183406,0.244013683010262,0.0421052631578947,0.0992013451029844,0.0584781626196639,0.0374642701763775,0.0606060606060606,0.204251945814525,0.346633388102053,0.0902777777777778,0.163793103448276,0.149136577708006,0.00346820809248555,0.199626865671642,0.608793686583991,0.138461538461538,0.193069306930693,0.128798842257598,0,0.0897755610972569,0.0909090909090909,0.0431372549019608,0.00406047863927797,0.000541196436616721,0.00115047887654974,0,0.600890207715133
0.58502024291498,0.422184232716311,0.495565519296448,0.148514851485149,0.508928571428571,0.638580931263858,0.291005291005291,0.205128205128205,0.171428571428571,0.189274447949527,0.1,0.377773644993354,0.523809523809524,0.475538973771088,0.0873096446700508,0.673580786026201,0.334093500570125,0.00315789473684211,0.178041543026706,0.0627719149505812,0.0396185256259564,0.127946127946128,0.366813811900814,0.360173089371672,0.0894097222222222,0.0689655172413793,0.120879120879121,0.0069364161849711,0.264925373134328,0.56369785794814,0.0769230769230769,0.227722772277228,0.164978292329957,0,0.13715710723192,0.0967741935483871,0.0143790849673203,0.00401090603020158,0.00267167380363798,0,0,0.508902077151335
0.680161943319838,0.346453481319037,0.494558250074032,0.0825082508250825,0.693452380952381,0.585365853658537,0.223985890652557,0,0,0.347003154574132,0.055,0.28193128936263,0.714285714285715,0.368492213648323,0.0629441624365482,0.707423580786026,0.323831242873432,0.00526315789473684,0.172786177105832,0.022844638594326,0.0156368819099028,0.063973063973064,0.263899575009579,0.262332646597837,0.0451388888888889,0.0172413793103448,0.141287284144427,0.0138728323699422,0.235074626865672,0.454340473506201,0.21025641025641,0.202970297029703,0.0897250361794501,0.0280373831775701,0.15211970074813,0.328445747800586,0.0562091503267974,0.00408102533773035,0,0,0,0.64540059347181
0.718623481781376,0.410257904071087,0.511372099194197,0.183168316831683,0.669642857142857,0.611973392461197,0.216931216931217,0.405128205128205,0,0.211356466876972,0.05625,0.35418881533545,0.619047619047619,0.437958275498857,0.113705583756345,0.563318777292577,0.416191562143672,0.00736842105263158,0.137669936327654,0.124575280483087,0.052566023905715,0.0808080808080808,0.392280702980887,0.366279498490964,0.0677083333333333,0.129310344827586,0.320251177394035,0.0161849710982659,0.23134328358209,0.420518602029312,0.225641025641026,0.396039603960396,0.0376266280752533,0.0124610591900312,0.187032418952618,0.111436950146628,0.0222222222222222,0.00724306856028443,0.00115817358232651,0.00117750354814654,0,0.425816023738872
0.477732793522267,0.31622521214651,0.495565519296448,0.16996699669967,0.6875,0.709534368070953,0.128747795414462,0.476923076923077,0.177142857142857,0.195583596214511,0.0775,0.257851914954475,0.619047619047619,0.329018912351607,0.0578680203045685,0.707423580786026,0.335233751425314,0,0.167914681189017,0.0330361301483798,0.0275782841604066,0.0505050505050505,0.227390168452004,0.249698373310168,0.0598958333333333,0.137931034482759,0.221350078492936,0.0046242774566474,0.141791044776119,0.635851183765502,0.266666666666667,0.242574257425743,0.060781476121563,0,0.0723192019950125,0.0791788856304985,0.0196078431372549,0.0143415489537482,0.00438225433189646,0,0,0.50593471810089
0.518218623481781,0.38300990810016,0.481661704218095,0.12046204620462,0.574404761904762,0.722838137472284,0.185185185185185,0.374358974358974,0.165714285714286,0.138801261829653,0.055,0.329300324396746,0.571428571428572,0.437958275498857,0.0761421319796954,0.685589519650655,0.328392246294185,0.00842105263157895,0.166381766381766,0.0709746588693957,0.0473910475443084,0.0909090909090909,0.366813811900814,0.330827314953467,0.0590277777777778,0.137931034482759,0.232339089481947,0.00578034682080925,0.25,0.49379932356257,0.220512820512821,0.326732673267327,0.0882778581765557,0,0.144638403990025,0.0791788856304985,0.0274509803921569,0.00273637589062199,0.00193409393207066,0,0,0.57566765578635
